T_K	rho_1e-6_ohms.m	sigma_1e3_S/m	S_1e-6_V/K	PF_1e-6_W/m/K^2	Nc_1e20_cm^-3	Ef_eV
694.496644295302	22.24220735316861	44.95956647295354	-196.49232606821897	1.7358544316510494	-1.9607899785604366	0.06811605053454962
700.5369127516778	22.320011939720736	44.802843416960634	-197.36867654845327	1.7452676364014237	-1.9705738535688075	0.0677756061813272
706.5771812080537	22.396770286473146	44.64929484069248	-198.2375065505768	1.7546328555740311	-1.9799276414185376	0.06737631036628543
712.6174496644295	22.472293031368736	44.49924173755278	-199.09948036113616	1.7639767790826117	-1.9887813922694235	0.06699660327641359
718.6577181208054	22.54637060201944	44.353036577445046	-199.9557873953546	1.7733371644886875	-1.9970846761448415	0.0665904057630138
724.6979865771812	22.61877257604722	44.21106391329908	-200.80796152964083	1.7827597531261163	-2.004810171439562	0.06611329374567046
730.738255033557	22.68924893706235	44.073737424006296	-201.65766999130233	1.7922944906252207	-2.0119553229466343	0.06561794550855185
736.7785234899329	22.757533340311447	43.941493352825496	-202.50649423011515	1.8019914369511563	-2.018542021757008	0.06513015159463592
742.8187919463087	22.823348341764582	43.814780593349404	-203.3557253095667	1.8118967645298056	-2.0246144024387513	0.06459263626691376
748.8590604026846	22.886412383275413	43.69404794657834	-204.2061941791032	1.8220492160486728	-2.030234984127873	0.06400479949343353
754.8993288590603	22.946448176333377	43.579729303439	-205.05815299110319	1.832477330913951	-2.035479492933148	0.06341779497000684
760.9395973154362	23.00319199941101	43.472227681515015	-205.91121788277937	1.8431976593098498	-2.0404307864170064	0.06284248844289772
766.9798657718121	23.056403328665507	43.37189915292306	-206.7643769831274	1.8542140757951104	-2.045172352037185	0.062212074851532906
773.0201342281879	23.105874166259213	43.279037737523424	-207.6160605470045	1.8655181919064328	-2.0497818678763204	0.061575124892926436
779.0604026845638	23.15143741925138	43.19386230284166	-208.4642637887319	1.8770907607162832	-2.0543252958088645	0.060944619801783034
785.1006711409397	23.192973716002353	43.11650641461446	-209.30670784417106	1.8889038760190668	-2.05885192694721	0.060309896699187925
791.1409395973154	23.230416124239515	43.04701192832105	-210.1410208491097	1.9009237031026962	-2.0633907214368983	0.05966900718052693
797.1812080536913	23.263752350092005	42.985326913353475	-210.96491970222283	1.913113442543559	-2.067948185882071	0.05903020564946984
803.2214765100671	23.29302414262464	42.93130826967498	-211.7763737741862	1.9254362256411695	-2.072507919612809	0.058363911780814
809.261744966443	23.31832379380262	42.884729144458184	-212.57373448526013	1.9378576690413534	-2.0770318440507327	0.05772097821529224
815.3020134228188	23.33978779800296	42.845290996414455	-213.35581894516832	1.9503478725568524	-2.0814630160576284	0.05707379575557095
821.3422818791946	23.357587906370636	42.81263990136825	-214.12194120362014	1.962882720963741	-2.085729824246782	0.05640748162801354
827.3825503355705	23.37191996777645	42.78638645771204	-214.87189047009946	1.9754444383623706	-2.089751283587533	0.05569073242866708
833.4228187919463	23.3829910792312	42.76612844830622	-215.6058612683515	1.988021432149305	-2.0934430834009548	0.05499333479120607
839.4630872483222	23.39100566543828	42.751475259465415	-216.3243452864993	2.0006075426152803	-2.0967240103095564	0.054289149159200016
845.503355704698	23.3961511632711	42.742072959840904	-217.02799817430926	2.0132008749152996	-2.099522362005325	0.05351774185795959
851.5436241610738	23.398583998835008	42.73762891163795	-217.71749640182873	2.025802426413511	-2.101781988861938	0.05271642431179584
857.5838926174497	23.3984165124409	42.737934828551396	-218.3933994029568	2.03841473107463	-2.1034676454751815	0.05190191902427128
863.6241610738255	23.395705413709287	42.74288730845557	-219.05603066328712	2.0510407239884585	-2.104569398488102	0.0510619505476664
